200    
32 5 17 27 12
32 5 19 28 11
32 6 21 27 10
32 6 20 28 10
32 6 20 28 11
32 5 20 29 11
32 7 19 27 11
32 6 18 28 11
32 6 20 30 8
32 7 18 29 8
32 8 21 28 8
32 6 20 29 9
32 7 19 28 6
32 8 19 29 5
32 7 20 28 6
32 9 19 29 8
32 9 22 27 6
32 10 21 28 8
32 9 20 28 5
32 9 20 29 3
32 9 20 29 3
32 8 18 27 4
32 7 21 29 5
32 9 19 29 5
32 8 18 27 3
32 10 20 29 3
32 11 12 29 4
32 9 21 26 4
32 9 20 4 2
32 9 20 28 3
32 9 19 28 5
32 10 20 28 3
32 10 20 29 3
32 8 20 28 6
32 10 19 28 5
32 9 21 29 6
32 9 20 27 4
32 8 21 28 4
32 7 20 28 7
32 8 20 29 2
32 10 20 29 2
32 8 19 28 5
32 10 20 29 4
32 10 21 27 2
32 10 20 27 4
32 9 20 27 7
32 10 20 29 5
32 9 19 29 6
32 9 20 29 6
32 10 20 17 6
32 10 20 29 4
32 10 19 28 6
32 10 20 24 7
32 10 20 28 5
32 9 20 29 6
32 9 19 28 7
32 11 19 27 6
32 12 22 29 7
32 11 20 28 6
32 10 19 29 9
32 11 19 29 7
32 10 19 30 7
32 10 20 30 5
32 11 21 30 3
32 10 22 28 6
32 10 19 30 7
32 10 20 28 7
32 10 19 29 7
32 11 24 28 7
32 9 19 29 8
32 12 20 29 6
32 10 21 29 7
32 9 19 29 8
32 11 20 28 7
32 9 19 29 6
32 11 21 29 8
32 10 20 29 6
32 10 19 28 7
32 11 19 29 9
32 10 20 29 8
32 10 20 29 6
32 12 16 26 8
32 10 20 28 8
32 8 21 26 8
32 11 19 29 8
32 9 19 29 8
32 10 20 29 7
32 11 18 29 8
32 9 20 28 9
32 10 19 27 7
32 10 19 27 7
32 12 20 29 10
32 10 20 26 10
32 9 19 29 7
32 12 20 29 8
32 10 20 29 8
32 10 20 28 9
32 10 19 27 9
32 11 20 28 9
32 10 20 27 8
32 10 19 27 7
32 10 18 29 9
32 10 21 28 10
32 11 18 30 8
32 12 20 28 10
32 10 19 29 8
32 10 19 27 7
32 10 20 28 7
32 11 20 30 9
32 11 18 30 9
32 10 20 28 9
32 12 20 28 8
32 11 19 30 7
32 10 20 29 7
32 10 20 30 8
32 11 20 30 8
32 10 19 31 8
32 10 20 30 7
32 8 18 28 8
32 10 20 29 7
32 12 18 28 7
32 11 9 27 9
32 10 19 29 7
32 10 18 30 7
32 11 20 27 9
32 9 20 29 6
32 10 21 29 8
32 12 19 29 8
32 10 19 28 9
32 7 19 28 8
32 10 20 29 8
32 11 20 28 8
32 10 19 28 8
32 11 18 28 9
32 11 21 28 8
32 11 20 28 10
32 11 19 28 8
32 11 19 0 11
32 10 22 27 11
32 10 20 28 11
32 11 20 27 10
32 11 19 27 11
32 12 21 27 9
32 12 18 27 11
32 12 19 27 9
32 11 20 27 10
32 11 20 27 9
32 10 19 26 9
32 10 19 27 10
32 11 19 25 10
32 11 18 26 9
32 10 21 25 10
32 12 21 26 10
32 10 19 27 10
32 10 20 26 9
32 11 17 27 10
32 11 20 27 10
32 10 20 27 9
32 9 19 27 10
32 10 21 26 10
32 10 20 27 11
32 12 20 27 9
32 11 20 27 9
32 12 20 28 9
32 11 19 28 11
32 9 20 27 10
32 10 20 29 10
32 11 18 29 11
32 10 21 30 9
32 9 20 31 10
32 9 20 28 12
32 11 18 30 11
32 9 19 29 12
32 11 19 29 11
32 12 18 28 10
32 8 21 28 12
32 11 20 29 11
32 10 19 29 10
32 11 19 29 9
32 10 20 28 11
32 11 18 28 11
32 9 19 26 12
32 9 19 29 11
32 11 19 27 12
32 11 18 29 11
32 10 19 26 13
32 11 20 28 11
32 8 18 29 12
32 9 19 29 13
32 9 20 28 13
32 11 20 28 11
32 10 20 28 13
32 11 21 27 12
32 12 20 30 11
32 10 18 30 10
32 10 19 27 11
32 9 20 29 11
32 9 19 29 11
32 10 20 29 12
32 10 18 30 12
