200    
2 0 31 0 19
2 0 33 0 24
2 0 31 0 24
2 0 31 0 24
2 0 32 0 23
2 0 32 0 23
2 0 30 0 24
2 0 33 0 24
2 0 32 0 24
2 0 32 0 23
2 0 33 0 23
2 0 29 0 23
2 0 30 0 22
2 0 29 0 19
2 0 30 0 20
2 0 32 0 18
2 0 30 0 17
2 0 31 0 21
2 0 31 0 19
2 0 32 0 24
2 0 31 0 24
2 0 32 0 24
2 0 30 0 23
2 0 31 0 23
2 0 32 0 24
2 0 31 0 24
2 0 31 0 24
2 0 32 0 23
2 0 31 0 23
2 0 31 0 23
2 0 31 0 22
2 0 31 0 19
2 0 32 0 20
2 0 31 0 18
2 0 32 0 17
2 0 31 0 21
2 0 32 0 19
2 0 32 0 24
2 0 30 0 24
2 0 31 0 24
2 0 30 0 23
2 0 32 0 23
2 0 31 0 24
2 0 31 0 24
2 0 33 0 24
2 0 38 0 23
2 0 38 0 23
2 0 37 0 23
2 0 37 0 22
2 0 33 0 19
2 0 32 0 20
2 0 32 0 18
2 0 32 0 17
2 0 31 0 21
2 0 32 0 19
2 0 31 0 24
2 0 31 0 24
2 0 32 0 24
2 0 32 0 23
2 0 33 0 23
2 0 33 0 24
2 0 32 0 24
2 0 32 0 24
2 0 32 0 23
2 0 31 0 23
2 0 33 0 23
2 0 33 0 22
2 0 32 0 19
2 0 32 0 20
2 0 32 0 18
2 0 32 0 17
2 0 32 0 21
2 0 32 0 19
2 0 33 0 24
2 0 33 0 24
2 0 33 0 24
2 0 33 0 23
2 0 32 0 23
2 0 32 0 24
2 0 32 0 24
2 0 31 0 24
2 0 40 0 23
2 0 39 0 23
2 0 39 0 23
2 0 38 0 22
2 0 39 0 19
2 0 42 0 20
2 0 40 0 18
2 0 41 0 17
2 0 40 0 21
2 0 40 0 19
2 0 32 0 24
2 0 33 0 24
2 0 32 0 24
2 0 32 0 23
2 0 32 0 23
2 0 31 0 24
2 0 32 0 24
2 0 32 0 24
2 0 32 0 19
2 0 32 0 24
2 0 31 0 24
2 0 33 0 24
2 0 32 0 23
2 0 31 0 23
2 0 32 0 24
2 0 32 0 24
2 0 32 0 24
2 0 32 0 23
2 0 32 0 23
2 0 32 0 23
2 0 32 0 22
2 0 31 0 19
2 0 31 0 20
2 0 32 0 18
2 0 32 0 17
2 0 35 0 21
2 0 34 0 19
2 0 35 0 24
2 0 33 0 24
2 0 31 0 24
2 0 33 0 23
2 0 32 0 23
2 0 32 0 24
2 0 31 0 24
2 0 31 0 24
2 0 32 0 23
2 0 33 0 23
2 0 33 0 23
2 0 32 0 22
2 0 32 0 19
2 0 31 0 20
2 0 36 0 18
2 0 35 0 17
2 0 35 0 21
2 0 34 0 19
2 0 32 0 24
2 0 31 0 24
2 0 30 0 24
2 0 31 0 23
2 0 31 0 23
2 0 31 0 24
2 0 30 0 24
2 0 30 0 24
2 0 43 0 23
2 0 43 0 23
2 0 43 0 23
2 0 43 0 22
2 0 44 0 19
2 0 34 0 20
2 0 33 0 18
2 0 33 0 17
2 0 33 0 21
2 0 32 0 19
2 0 32 0 24
2 0 31 0 24
2 0 32 0 24
2 0 31 0 23
2 0 31 0 23
2 0 31 0 24
2 0 31 0 24
2 0 33 0 24
2 0 32 0 23
2 0 32 0 23
2 0 32 0 23
2 0 34 0 22
2 0 33 0 19
2 0 34 0 20
2 0 33 0 18
2 0 35 0 17
2 0 35 0 21
2 0 34 0 19
2 0 35 0 24
2 0 34 0 24
2 0 33 0 24
2 0 32 0 23
2 0 33 0 23
2 0 32 0 24
2 0 31 0 24
2 0 32 0 24
2 0 33 0 23
2 0 31 0 23
2 0 32 0 23
2 0 31 0 22
2 0 32 0 19
2 0 27 0 20
2 0 26 0 18
2 0 25 0 17
2 0 24 0 21
2 0 25 0 19
2 0 30 0 24
2 0 33 0 24
2 0 31 0 24
2 0 31 0 23
2 0 31 0 23
2 0 32 0 24
2 0 35 0 24
2 0 37 0 24
2 0 36 0 25
2 0 37 0 26
