200    
31 21 20 48 28
31 21 21 48 28
31 22 22 48 29
31 22 22 49 30
31 22 21 50 29
31 22 21 49 30
31 22 21 48 29
31 22 22 48 30
31 21 22 48 30
31 20 21 44 30
31 20 21 45 31
31 20 22 46 31
31 20 22 45 31
31 20 21 45 31
31 20 21 46 31
31 20 21 47 30
31 20 21 47 31
31 20 20 47 31
31 20 20 47 30
31 20 21 47 30
31 20 21 47 30
31 20 21 47 31
31 20 21 47 30
31 20 20 46 31
31 20 20 47 30
31 20 20 47 31
31 20 21 47 31
31 20 22 47 31
31 20 22 48 31
31 20 22 48 31
31 20 23 47 30
31 20 23 48 30
31 20 22 47 31
31 21 22 48 31
31 20 22 48 31
31 21 19 48 31
31 21 19 49 30
31 21 18 49 31
31 21 17 49 32
31 21 17 48 31
31 21 18 49 31
31 21 17 51 31
31 21 17 50 31
31 21 18 50 31
31 21 18 49 31
31 22 16 50 31
31 22 18 49 31
31 22 18 49 32
31 22 17 49 32
31 21 17 49 32
31 22 17 51 32
31 22 16 51 33
31 21 18 51 32
31 20 18 52 33
31 20 17 53 33
31 21 18 53 32
31 20 17 53 33
31 19 17 53 33
31 19 19 53 33
31 20 20 52 34
31 20 19 52 34
31 19 19 53 34
31 20 19 51 34
31 20 19 50 34
31 21 20 51 34
31 21 20 51 34
31 21 20 51 33
31 21 20 52 34
31 20 19 51 32
31 21 19 52 34
31 21 20 52 33
31 21 20 52 33
31 21 19 52 33
31 21 20 52 33
31 21 19 52 34
31 21 20 52 34
31 20 20 52 32
31 20 19 52 33
31 20 20 51 33
31 21 19 51 32
31 20 20 52 34
31 21 20 52 33
31 20 19 53 33
31 21 20 53 33
31 20 18 51 33
31 20 19 52 33
31 21 20 52 33
31 21 20 52 32
31 21 20 52 33
31 21 19 52 33
31 21 20 52 33
31 21 20 52 34
31 21 21 52 34
31 21 18 52 34
31 21 20 52 34
31 22 20 52 33
31 21 20 52 33
31 22 20 52 33
31 21 21 51 33
31 21 21 51 32
31 21 19 52 33
31 21 22 51 33
31 21 24 52 33
31 21 23 51 33
31 20 24 53 34
31 21 24 52 32
31 20 23 52 33
31 20 22 51 34
31 21 24 51 32
31 21 22 51 33
31 21 23 51 32
31 20 22 52 31
31 21 24 52 31
31 20 24 51 33
31 19 23 52 32
31 20 24 52 31
31 20 24 51 31
31 21 24 51 32
31 21 24 52 31
31 21 23 51 31
31 20 24 52 31
31 21 24 52 31
31 21 23 52 30
31 21 23 52 31
31 21 24 52 31
31 21 23 52 30
31 21 23 52 31
31 21 23 51 31
31 20 22 52 31
31 20 22 52 31
31 21 22 52 31
31 21 21 52 30
31 20 21 52 31
31 21 21 53 31
31 21 22 52 31
31 21 21 51 31
31 21 20 53 31
31 20 20 52 31
31 21 21 52 31
31 21 23 52 31
31 22 24 51 31
31 21 24 51 31
31 21 23 51 31
31 21 22 51 31
31 21 22 52 31
31 21 21 51 31
31 21 21 51 32
31 21 20 52 31
31 21 20 52 31
31 22 19 52 31
31 21 24 52 30
31 21 24 52 30
31 22 23 52 31
31 21 21 52 32
31 18 20 52 32
31 18 20 51 30
31 17 25 51 31
31 21 24 52 31
31 18 24 52 31
31 20 24 52 31
31 20 22 52 30
31 20 21 52 32
31 23 24 53 31
31 23 24 51 31
31 22 25 52 31
31 23 23 51 31
31 22 24 52 30
31 22 26 52 31
31 20 30 52 31
31 21 29 52 30
31 19 31 52 31
31 20 29 52 31
31 24 29 52 34
31 23 29 52 33
31 23 31 52 33
31 23 27 52 33
31 22 30 43 33
31 22 30 42 33
31 21 29 44 33
31 19 29 43 34
31 18 30 43 32
31 18 28 42 29
31 19 29 42 29
31 20 29 43 29
31 20 29 53 30
31 18 29 54 30
31 18 30 54 31
31 19 29 54 31
31 18 28 54 38
31 20 28 53 37
31 21 27 54 37
31 21 27 54 37
31 21 27 54 38
31 20 27 55 38
31 22 27 55 38
31 20 27 54 37
31 21 29 54 37
31 21 29 55 38
31 22 28 55 38
31 21 28 54 37
