200    
17 22 35 21 24
17 22 35 22 25
17 23 38 23 27
17 23 37 23 27
17 23 37 22 27
17 22 38 22 27
17 22 37 22 26
17 22 38 23 25
17 22 37 23 26
17 22 38 24 27
17 22 37 23 26
17 23 38 23 26
17 22 38 22 26
17 22 37 21 25
17 22 37 20 26
17 23 37 21 25
17 23 39 21 26
17 22 39 20 30
17 21 39 22 29
17 21 39 22 28
17 22 38 22 29
17 22 38 22 27
17 22 37 22 28
17 22 36 22 28
17 22 37 25 27
17 22 39 26 28
17 22 39 26 28
17 22 40 26 27
17 22 39 25 27
17 22 38 25 27
17 22 38 25 27
17 22 39 24 28
17 22 40 25 27
17 23 40 24 28
17 22 41 24 28
17 22 39 24 28
17 22 39 25 29
17 22 40 25 29
17 21 40 25 29
17 22 40 25 30
17 22 38 26 29
17 22 38 26 30
17 21 37 26 29
17 22 36 26 28
17 22 37 26 29
17 22 37 27 29
17 22 37 26 30
17 22 35 26 31
17 22 35 26 32
17 22 35 27 32
17 21 35 26 32
17 22 38 26 32
17 22 35 25 32
17 22 36 25 33
17 21 37 25 32
17 22 37 27 32
17 22 36 27 33
17 22 37 25 32
17 22 36 27 33
17 22 35 27 32
17 21 37 27 32
17 22 35 28 32
17 21 35 27 32
17 22 36 28 32
17 22 36 28 32
17 21 36 29 31
17 21 36 28 32
17 21 36 25 33
17 22 35 25 32
17 22 35 23 32
17 21 34 22 32
17 21 35 24 31
17 21 32 24 31
17 22 32 24 32
17 22 32 27 32
17 22 33 29 31
17 22 30 28 28
17 22 30 27 28
17 21 28 29 29
17 21 28 29 28
17 21 29 27 27
17 22 29 28 28
17 22 29 28 28
17 22 30 28 29
17 21 39 30 23
17 23 41 27 23
17 23 41 30 27
17 22 41 30 28
17 18 40 29 28
17 18 41 29 29
17 17 41 29 30
17 18 39 28 32
17 17 38 28 32
17 16 33 29 32
17 15 33 30 33
17 18 32 29 33
17 17 33 25 33
17 17 33 25 33
17 16 33 25 33
17 17 33 25 33
17 18 33 26 33
17 17 33 25 33
17 18 32 26 33
17 17 31 26 31
17 17 30 26 31
17 17 32 26 33
17 18 49 26 32
17 16 49 26 31
17 18 50 26 30
17 19 50 26 30
17 17 49 26 30
17 19 50 26 29
17 19 49 26 30
17 18 50 25 29
17 19 50 27 33
17 19 50 27 33
17 19 50 27 33
17 18 48 26 33
17 19 48 27 33
17 17 47 27 32
17 19 47 27 33
17 18 48 27 32
17 17 47 27 32
17 18 47 25 33
17 17 47 26 32
17 19 47 26 33
17 20 48 26 32
17 18 48 26 32
17 17 47 26 32
17 19 47 26 32
17 18 47 26 33
17 19 47 27 32
17 19 48 27 33
17 19 48 27 31
17 19 48 26 32
17 17 48 26 32
17 19 49 26 32
17 18 48 26 32
17 20 48 25 32
17 19 49 27 32
17 19 49 26 32
17 19 48 28 32
17 19 48 28 31
17 18 47 27 32
17 16 47 27 32
17 17 48 27 32
17 17 48 27 32
17 17 47 26 32
17 18 47 27 31
17 17 47 26 31
17 17 47 27 31
17 16 47 27 32
17 16 47 24 32
17 14 46 27 31
17 16 47 27 31
17 18 48 27 31
17 18 48 27 31
17 18 47 27 32
17 18 47 27 32
17 18 46 27 32
17 16 48 27 29
17 17 48 27 29
17 17 47 27 30
17 18 46 27 29
17 18 48 27 30
17 18 48 26 29
17 18 49 27 28
17 18 49 28 29
17 18 49 28 30
17 18 48 27 32
17 17 47 28 33
17 16 46 25 32
17 18 47 27 32
17 17 49 27 32
17 18 48 27 33
17 17 47 28 32
17 17 47 27 33
17 17 47 27 34
17 16 47 29 34
17 15 47 28 33
17 18 47 26 34
17 17 46 28 34
17 16 46 27 33
17 17 47 27 33
17 16 46 28 34
17 18 47 28 33
17 18 46 28 33
17 18 46 27 32
17 18 47 28 30
17 18 47 27 29
17 18 47 26 28
17 18 47 27 29
17 17 46 28 30
17 16 47 28 32
17 18 48 27 33
17 17 48 28 32
17 18 47 25 32
17 17 47 27 32
17 17 46 27 33
17 17 48 27 32
