200      
10 25 44 35 6 58 48
10 28 44 36 14 70 48
10 20 44 26 13 53 48
10 25 31 16 12 4 46
10 11 31 17 9 20 46
10 13 29 17 8 19 46
10 11 11 15 8 20 46
10 10 11 15 6 21 46
10 11 13 14 10 21 46
10 10 12 15 12 19 46
10 11 14 16 13 20 47
10 8 14 16 7 16 45
10 8 13 17 6 16 47
10 9 12 17 11 25 46
10 7 12 18 9 25 47
10 8 12 18 8 25 48
10 4 11 17 9 25 47
10 8 11 17 9 25 48
10 7 11 18 7 25 47
10 11 11 17 6 29 48
10 15 12 17 6 30 49
10 16 13 18 4 29 47
10 7 9 16 6 29 48
10 7 9 17 7 31 48
10 8 6 17 8 31 48
10 8 8 18 6 30 48
10 8 13 17 6 30 46
10 7 11 19 8 31 46
10 8 9 19 10 31 47
10 8 10 19 7 25 44
10 5 10 18 11 24 44
10 8 8 18 7 25 44
10 10 9 20 9 23 42
10 10 9 18 6 23 43
10 9 9 19 6 27 44
10 10 6 18 7 27 44
10 11 8 18 5 26 43
10 9 5 18 8 26 44
10 12 2 20 6 32 44
10 13 9 18 4 32 44
10 11 11 20 6 32 45
10 10 8 19 5 32 44
10 12 7 20 5 33 45
10 11 9 19 8 33 44
10 12 8 19 8 32 44
10 11 8 20 8 32 45
10 11 10 20 9 33 44
10 11 4 19 8 34 49
10 11 6 19 9 32 49
10 12 10 17 9 32 49
10 8 9 19 7 32 50
10 8 9 17 6 32 49
10 9 11 18 7 32 49
10 9 13 20 5 32 50
10 8 11 20 5 31 49
10 5 8 18 5 32 49
10 6 5 17 10 32 48
10 6 12 17 10 33 48
10 6 5 19 6 32 49
10 8 12 20 8 24 48
10 6 12 18 4 24 48
10 6 12 17 8 24 49
10 5 11 18 11 25 49
10 8 12 17 5 24 49
10 8 11 18 7 24 46
10 8 10 17 5 24 48
10 8 10 14 5 24 48
10 9 11 15 6 24 48
10 9 7 13 5 23 48
10 8 10 13 5 24 49
10 6 7 10 3 24 48
10 5 6 12 6 21 48
10 8 8 8 3 23 48
10 9 6 8 3 27 48
10 8 9 9 3 27 48
10 7 7 10 1 27 49
10 9 7 10 3 26 48
10 7 6 12 1 27 49
10 10 7 9 0 26 49
10 10 7 11 2 22 48
10 12 7 10 8 22 49
10 11 7 9 10 21 49
10 7 7 6 7 25 48
10 8 4 9 7 24 48
10 7 5 5 10 25 48
10 10 5 9 8 25 48
10 8 2 10 11 24 49
10 8 4 6 9 24 49
10 9 3 9 12 24 48
10 13 4 10 12 10 50
10 14 4 5 9 11 49
10 12 6 6 13 7 49
10 12 3 5 16 12 49
10 12 5 10 15 11 49
10 11 3 8 11 11 50
10 11 4 7 7 10 49
10 13 3 8 7 10 48
10 12 3 6 17 13 49
10 13 6 7 13 14 48
10 9 5 11 14 15 50
10 8 6 9 14 23 47
10 9 5 8 14 22 49
10 9 5 7 14 22 49
10 10 6 6 11 23 50
10 14 6 7 16 21 50
10 14 4 8 19 19 49
10 13 5 9 19 18 49
10 12 3 6 20 19 50
10 10 6 7 18 11 50
10 11 5 5 21 9 50
10 10 3 7 21 8 49
10 13 4 4 20 9 49
10 10 4 5 20 11 50
10 18 7 8 23 16 49
10 16 9 8 24 9 49
10 15 10 6 17 14 49
10 18 11 9 16 17 50
10 17 14 9 16 19 49
10 18 8 7 0 20 50
10 17 7 8 0 19 47
10 17 10 8 0 21 50
10 16 10 6 0 17 49
10 18 8 10 0 20 50
10 5 7 10 0 20 51
10 7 9 8 0 15 49
10 6 7 9 0 16 49
10 5 11 5 0 18 49
10 6 10 6 0 9 50
10 6 12 7 0 11 49
10 6 12 4 0 11 46
10 5 12 9 0 11 46
10 6 13 8 0 12 46
10 12 12 9 0 11 45
10 7 14 7 0 12 46
10 13 14 7 0 11 47
10 10 16 7 0 12 45
10 6 16 6 0 12 45
10 11 11 7 0 12 48
10 14 11 8 0 20 47
10 14 9 7 0 19 47
10 11 13 6 0 21 46
10 12 10 6 0 19 47
10 11 10 7 0 20 48
10 14 9 8 0 20 47
10 14 10 8 0 20 47
10 17 8 7 0 20 47
10 15 9 8 0 12 49
10 16 8 6 0 20 48
10 15 8 6 0 10 48
10 16 8 7 0 12 50
10 15 8 6 0 11 50
10 15 6 4 0 12 49
10 15 8 3 0 11 49
10 15 10 7 0 13 49
10 26 7 5 0 14 49
10 26 9 6 0 11 49
10 23 10 5 0 13 46
10 17 9 7 0 14 46
10 21 10 5 0 12 45
10 18 6 9 0 12 46
10 20 10 8 0 14 46
10 20 10 3 0 11 46
10 18 7 3 0 12 45
10 25 9 3 0 12 45
10 25 10 9 0 12 46
10 25 7 10 0 23 44
10 19 6 11 0 23 45
10 25 9 14 0 24 46
10 17 8 14 0 23 28
10 15 11 10 0 23 45
10 17 5 9 0 21 44
10 12 10 7 0 23 44
10 17 9 10 0 22 44
10 18 10 10 0 21 43
10 16 7 7 0 22 43
10 18 8 9 0 13 42
10 20 11 10 0 9 42
10 20 11 8 0 11 40
10 14 9 6 0 10 40
10 17 11 13 0 10 40
10 17 13 13 0 12 40
10 15 11 2 0 13 38
10 14 12 1 0 11 44
10 16 12 13 0 11 41
10 15 11 17 0 11 41
10 17 12 17 0 5 41
10 16 9 17 0 16 38
10 15 8 13 0 19 43
10 24 9 14 0 11 42
10 20 12 14 0 18 40
10 18 8 15 0 18 42
10 17 7 13 0 23 40
10 18 9 15 0 21 41
10 18 11 12 0 12 42
10 16 11 12 0 22 42
10 18 7 14 0 19 39
10 17 11 13 0 17 41
10 20 12 14 0 17 42
10 21 10 14 0 16 40
10 0 11 13 0 17 42
