200    
14 43 36 33 25
14 43 36 32 26
14 43 36 32 27
14 42 37 32 27
14 42 36 32 27
14 42 37 32 26
14 42 37 31 26
14 43 37 31 26
14 43 36 31 27
14 41 37 32 26
14 41 37 31 27
14 40 37 31 26
14 41 38 30 27
14 41 38 31 26
14 41 37 30 27
14 41 38 31 27
14 41 38 30 27
14 43 37 30 26
14 43 38 30 27
14 43 38 34 26
14 43 38 34 25
14 44 37 33 27
14 44 38 30 27
14 41 37 30 27
14 40 37 30 27
14 40 37 33 27
14 43 37 33 26
14 43 38 32 27
14 43 36 31 24
14 43 37 32 27
14 42 36 31 27
14 42 37 32 27
14 44 37 31 26
14 44 37 31 27
14 43 36 32 26
14 44 37 31 27
14 43 37 31 27
14 44 37 31 27
14 42 37 32 27
14 41 36 33 26
14 43 38 33 26
14 43 37 33 26
14 43 38 31 27
14 43 37 31 27
14 44 37 31 27
14 44 39 33 27
14 41 38 34 27
14 40 37 33 27
14 41 37 33 27
14 45 36 32 27
14 44 36 32 27
14 44 36 31 24
14 43 38 30 26
14 43 37 31 26
14 43 36 33 26
14 41 36 32 27
14 41 36 32 27
14 40 36 31 27
14 43 37 31 26
14 42 37 30 26
14 42 37 33 27
14 41 38 33 25
14 41 37 33 27
14 41 37 31 26
14 40 38 31 27
14 41 38 31 27
14 44 37 33 27
14 44 38 33 26
14 44 38 33 26
14 42 36 31 27
14 42 37 31 27
14 42 37 31 26
14 44 36 31 26
14 43 37 31 25
14 44 37 32 27
14 43 37 32 26
14 44 37 33 26
14 44 37 32 27
14 42 38 33 26
14 43 38 33 26
14 41 38 33 26
14 42 37 32 26
14 43 36 30 25
14 42 37 32 26
14 42 37 32 26
14 43 36 32 26
14 42 37 32 26
14 41 37 31 25
14 43 37 31 27
14 41 37 31 26
14 42 37 31 28
14 42 37 31 27
14 42 36 32 26
14 41 36 33 25
14 42 37 34 27
14 42 37 29 27
14 42 37 28 26
14 42 36 31 26
14 41 36 34 27
14 41 36 33 24
14 42 37 33 26
14 42 36 33 25
14 42 36 33 24
14 41 37 31 25
14 41 37 33 26
14 41 37 33 24
14 40 37 32 24
14 41 36 31 24
14 45 37 31 24
14 44 36 32 25
14 43 36 31 25
14 43 37 31 23
14 42 37 31 24
14 43 36 30 25
14 43 36 30 24
14 43 36 31 25
14 44 36 30 26
14 43 37 31 25
14 43 37 30 25
14 42 37 33 24
14 43 37 33 25
14 43 37 33 25
14 44 37 32 25
14 43 37 32 25
14 45 37 33 24
14 43 37 33 25
14 42 36 32 23
14 44 37 32 26
14 41 36 31 26
14 40 37 30 22
14 41 36 30 23
14 40 37 32 25
14 43 36 32 25
14 43 36 34 25
14 42 37 32 25
14 44 38 32 24
14 42 37 31 24
14 44 38 30 25
14 44 38 32 24
14 43 36 31 24
14 43 37 32 24
14 50 36 33 25
14 43 37 33 23
14 43 37 33 25
14 44 36 33 26
14 44 36 32 24
14 44 35 32 25
14 44 37 33 25
14 44 37 32 24
14 43 37 32 26
14 43 36 32 25
14 44 36 33 25
14 44 36 33 25
14 43 35 32 25
14 44 37 32 25
14 44 36 33 25
14 44 36 33 25
14 43 36 33 25
14 42 36 33 24
14 43 35 32 24
14 42 35 32 25
14 43 36 33 21
14 43 37 32 21
14 43 36 31 25
14 43 36 31 25
14 43 36 32 25
14 43 37 32 24
14 43 36 32 24
14 43 37 31 23
14 43 36 32 24
14 43 36 31 25
14 42 36 31 25
14 41 36 33 25
14 42 36 33 25
14 43 37 33 25
14 42 37 30 25
14 43 37 30 25
14 43 38 30 25
14 43 37 31 26
14 42 36 32 22
14 43 37 32 25
14 44 37 32 25
14 43 37 31 25
14 43 36 32 24
14 42 36 33 23
14 43 36 33 25
14 44 37 33 25
14 43 37 32 24
14 43 37 33 22
14 43 38 33 23
14 43 37 31 24
14 43 37 31 24
14 44 37 31 24
14 44 37 33 23
14 44 38 32 24
14 44 37 32 24
14 44 38 32 24
14 44 39 32 24
14 44 38 32 24
14 44 39 32 24
