200      
16 27 29 29 27 35 27
16 24 29 30 25 34 27
16 23 29 32 23 35 28
16 22 30 35 22 36 37
16 22 28 22 19 40 36
16 23 28 27 18 34 37
16 27 25 24 18 28 36
16 25 25 23 19 24 30
16 27 26 30 18 37 29
16 25 25 31 20 33 29
16 27 25 30 18 33 26
16 19 33 32 0 26 23
16 22 32 32 0 21 21
16 23 32 32 0 33 19
16 24 28 31 0 35 22
16 25 27 32 0 37 25
16 23 29 32 0 36 27
16 23 28 31 0 39 25
16 24 28 32 0 36 22
16 22 27 32 0 37 32
16 21 30 31 0 38 29
16 22 28 31 0 37 28
16 19 27 31 0 33 30
16 20 29 31 0 33 28
16 20 28 31 0 31 29
16 20 30 32 0 36 28
16 23 29 31 0 29 28
16 21 30 31 0 31 25
16 23 29 31 0 30 31
16 24 28 31 0 33 31
16 24 31 30 0 33 32
16 28 31 32 0 31 28
16 24 30 33 0 35 28
16 24 30 33 0 35 28
16 23 30 32 0 35 29
16 25 29 32 0 35 23
16 24 28 32 0 29 24
16 21 28 32 0 29 23
16 25 28 33 0 29 24
16 26 28 33 0 29 24
16 28 28 32 0 30 29
16 28 27 34 0 30 30
16 28 28 33 0 31 28
16 26 33 33 0 33 27
16 22 33 32 0 33 32
16 24 32 28 0 33 32
16 24 31 30 0 32 31
16 19 31 30 0 32 32
16 24 32 27 0 33 31
16 22 31 29 0 33 27
16 24 31 30 0 33 30
16 24 31 30 0 32 29
16 27 31 31 0 35 29
16 26 30 30 0 37 29
16 25 31 28 0 35 28
16 25 32 31 0 35 30
16 24 31 32 0 30 28
16 25 32 32 0 31 28
16 25 32 31 0 31 29
16 25 32 30 0 31 37
16 25 32 31 0 30 38
16 26 32 30 0 34 32
16 25 32 31 0 39 31
16 27 33 33 0 38 31
16 26 33 32 0 39 26
16 26 33 32 0 38 27
16 27 32 30 0 38 32
16 26 32 31 0 37 31
16 23 33 30 0 39 31
16 27 32 30 0 40 31
16 27 31 29 0 35 34
16 26 32 29 0 37 36
16 26 32 27 0 36 36
16 27 31 30 0 37 36
16 26 32 28 0 36 38
16 28 32 30 0 35 33
16 27 27 29 0 38 33
16 28 27 29 0 49 32
16 28 27 28 0 36 34
16 27 27 29 0 36 37
16 27 28 30 0 36 37
16 26 28 30 0 41 38
16 27 28 32 0 42 38
16 28 28 32 0 44 39
16 27 27 34 0 39 38
16 27 27 34 0 39 38
16 27 27 34 0 40 39
16 28 28 35 0 40 39
16 28 27 35 0 45 38
16 27 29 34 0 46 39
16 28 29 39 0 46 40
16 28 29 30 0 45 39
16 26 30 32 0 40 38
16 27 29 34 0 39 39
16 28 28 35 0 39 36
16 28 29 35 0 40 35
16 27 28 36 0 38 35
16 27 28 36 0 38 34
16 28 28 37 0 38 34
16 27 28 36 0 40 34
16 28 28 36 0 41 34
16 28 28 36 0 40 32
16 38 28 35 0 40 32
16 38 27 35 0 40 34
16 33 28 33 0 40 31
16 37 27 30 0 40 32
16 35 27 31 0 40 32
16 38 27 32 0 39 35
16 33 28 31 0 42 34
16 33 28 31 0 43 34
16 30 28 31 0 44 35
16 31 31 30 0 43 35
16 34 32 30 0 43 34
16 34 32 31 0 44 37
16 34 34 31 0 45 32
16 33 35 31 0 45 33
16 35 35 31 0 44 34
16 35 37 32 0 44 27
16 35 31 31 0 42 27
16 36 29 31 0 42 25
16 38 28 30 0 37 26
16 37 26 31 0 38 27
16 37 23 30 0 39 28
16 36 28 30 0 39 33
16 36 31 31 0 42 33
16 37 30 30 0 42 35
16 37 31 30 0 43 34
16 37 29 30 0 37 34
16 37 31 34 0 37 35
16 36 30 31 0 41 35
16 37 30 32 0 49 35
16 36 30 32 0 49 34
16 36 26 31 0 48 34
16 36 26 31 0 62 35
16 37 28 31 0 67 35
16 34 29 33 0 52 34
16 35 29 32 0 54 34
16 35 29 34 0 62 33
16 35 29 31 0 48 34
16 34 28 29 0 48 34
16 34 29 28 0 41 34
16 35 29 30 0 49 34
16 34 30 30 0 50 33
16 35 29 29 0 51 35
16 34 29 33 0 53 34
16 35 30 33 0 62 33
16 34 29 33 0 52 32
16 34 29 37 0 51 33
16 34 29 36 0 56 32
16 34 30 37 0 54 31
16 34 29 38 0 52 33
16 34 29 37 0 60 34
16 33 28 37 0 49 34
16 34 29 37 0 54 33
16 35 29 37 0 52 33
16 35 30 37 0 53 33
16 35 30 37 0 64 32
16 34 29 38 0 58 32
16 35 30 37 0 52 32
16 34 30 37 0 54 32
16 35 29 37 0 52 31
16 36 30 33 0 53 32
16 36 31 33 0 45 32
16 36 29 33 0 46 32
16 36 32 32 0 62 31
16 37 32 33 0 53 32
16 37 31 33 0 49 33
16 36 35 33 0 50 32
16 34 34 34 0 48 31
16 35 33 31 0 49 31
16 36 31 31 0 47 29
16 32 31 31 0 48 29
16 25 32 33 0 48 29
16 27 31 33 0 49 30
16 27 32 33 0 54 29
16 27 31 31 0 53 30
16 27 34 34 0 56 30
16 27 33 32 0 56 29
16 27 33 32 0 62 29
16 26 33 32 0 53 29
16 27 31 32 0 52 29
16 26 31 34 0 57 29
16 27 31 32 0 51 29
16 27 31 36 0 51 29
16 26 31 36 0 50 29
16 27 32 36 0 57 34
16 28 32 36 0 57 35
16 26 32 37 0 50 37
16 27 32 37 0 50 39
16 28 32 36 0 49 39
16 27 32 31 0 58 39
16 28 32 32 0 50 38
16 26 31 31 0 46 38
16 26 31 32 0 48 37
16 24 32 33 0 48 40
16 25 32 33 0 24 43
16 25 33 33 0 54 38
16 27 31 35 0 53 40
16 27 31 35 0 51 38
16 27 32 35 0 22 40
