54
54
54
70
52
57
63
53
53
52
53
52
53
69
52
52
51
51
51
51
51
51
51
51
63
51
51
50
52
56
63
57
52
51
50
70
53
52
52
52
51
52
70
57
52
51
56
52
51
52
66
52
52
52
52
52
52
52
51
52
51
51
57
52
52
51
52
51
51
52
51
51
52
61
60
52
51
52
52
51
51
50
49
51
52
56
53
