45
47
45
45
45
45
47
47
47
46
47
48
46
46
45
45
45
45
44
44
48
44
45
48
46
44
48
46
44
46
45
44
46
48
46
46
45
44
44
46
46
45
45
47
45
45
45
46
49
46
49
44
44
45
45
46
48
44
45
48
47
44
44
45
48
48
45
47
44
45
45
46
47
48
45
46
46
44
44
45
47
47
45
43
48
44
44
45
44
47
46
47
44
45
48
43
44
44
48
45
46
48
46
44
44
45
44
45
45
43
48
45
45
44
44
45
45
44
44
44
45
49
44
44
45
45
44
45
45
45
44
43
44
45
44
44
44
42
43
46
44
44
40
44
44
41
46
45
46
47
46
46
46
45
46
45
47
46
46
46
46
46
46
46
45
47
46
46
46
46
44
47
44
47
45
46
44
43
43
44
44
45
45
45
45
45
44
45
44
45
45
44
45
45
45
44
44
45
45
45
43
44
43
44
43
44
43
43
43
44
44
43
44
45
45
43
43
43
43
44
43
44
44
43
43
43
43
44
44
44
44
44
43
43
43
43
43
43
44
43
43
43
43
44
43
44
43
43
43
43
48
47
48
46
46
47
47
47
47
47
47
48
47
46
47
47
47
48
47
47
45
45
44
44
44
45
44
45
45
44
45
46
45
46
44
45
45
45
45
45
45
44
45
43
44
36
44
46
44
44
44
44
45
44
45
46
44
44
44
43
44
44
44
44
44
44
45
44
44
45
44
44
44
44
44
45
44
44
44
44
43
44
44
45
44
44
44
44
44
45
45
45
45
45
44
45
45
44
45
44
44
43
44
44
44
44
44
44
45
45
44
44
44
44
45
44
44
44
44
44
44
44
45
43
44
43
42
42
42
44
44
43
44
44
43
44
44
44
43
44
44
44
44
44
44
44
43
43
42
41
42
42
42
42
42
42
41
42
42
41
41
42
42
42
41
42
48
47
48
48
47
48
47
48
49
49
49
49
48
47
47
48
47
42
44
45
44
44
45
45
44
45
44
45
44
44
44
46
47
47
47
47
46
47
45
46
47
46
46
47
46
46
46
47
47
47
47
49
48
49
49
49
49
49
48
48
48
48
49
48
49
48
49
49
47
49
49
43
43
45
44
44
44
42
42
42
44
44
44
43
44
44
43
44
44
44
46
44
45
44
45
45
44
44
44
44
44
45
43
41
46
45
37
44
44
44
44
44
46
44
44
44
44
44
44
45
43
43
44
43
44
44
44
43
44
44
44
45
45
44
43
44
45
43
44
43
42
44
43
43
44
45
45
45
44
44
45
45
45
45
44
45
45
45
46
44
44
45
45
45
44
45
45
46
46
45
45
45
44
44
44
44
43
45
44
44
43
45
44
45
44
44
45
44
43
44
48
47
47
48
49
47
48
49
48
49
48
49
48
49
48
49
49
48
50
50
49
47
47
47
48
47
47
48
