200      
39 21 48 20 34 26 12
39 35 47 20 31 25 14
39 33 22 16 30 37 17
39 33 22 17 29 30 16
39 33 14 16 27 39 19
39 32 14 17 32 38 21
39 34 14 19 32 31 20
39 35 14 19 31 30 16
39 35 14 15 30 28 19
39 34 18 15 33 35 25
39 32 15 17 30 36 20
39 37 12 16 24 35 17
39 37 21 18 26 43 23
39 34 21 17 27 43 22
39 38 9 21 33 44 25
39 38 16 19 33 33 21
39 28 9 5 32 41 19
39 30 24 20 33 42 21
39 33 24 17 29 41 21
39 33 23 19 31 38 19
39 32 24 20 28 34 18
39 21 21 21 28 39 19
39 43 22 19 25 33 18
39 42 23 17 22 32 16
39 35 23 17 31 38 17
39 31 22 18 30 29 19
39 32 21 17 32 29 17
39 37 22 19 29 27 19
39 35 22 20 30 29 16
39 36 22 7 26 24 13
39 33 22 18 34 27 14
39 34 17 18 32 26 12
39 34 22 22 36 27 17
39 32 20 20 37 23 16
39 32 21 19 38 25 20
39 31 16 8 37 28 20
39 33 16 19 38 25 14
39 40 20 17 38 27 16
39 46 24 20 36 27 18
39 45 22 19 36 26 17
39 44 22 18 35 26 17
39 45 21 19 37 23 18
39 43 23 16 35 24 9
39 43 24 12 35 26 10
39 45 18 16 34 24 13
39 45 17 16 32 25 5
39 45 20 16 34 24 3
39 44 22 16 33 29 5
39 45 23 18 30 30 8
39 43 18 18 36 30 6
39 42 22 15 35 21 10
39 42 20 17 37 28 12
39 42 22 17 36 29 10
39 41 20 16 37 27 5
39 40 21 15 34 14 9
39 47 22 20 36 15 11
39 41 19 17 37 13 10
39 41 18 14 33 10 11
39 42 18 16 34 15 11
39 47 19 18 28 14 11
39 46 18 20 34 11 11
39 47 20 17 35 9 9
39 46 20 17 39 7 10
39 46 19 16 33 12 13
39 42 22 18 32 20 11
39 43 22 18 33 14 11
39 43 22 18 34 12 12
39 52 21 18 34 12 12
39 51 19 18 40 11 13
39 53 22 19 40 11 13
39 46 21 18 38 9 13
