2000
11 27 20 21 16 35 57
11 29 21 23 20 32 57
11 25 21 23 22 34 59
11 26 22 23 21 36 34
11 26 24 26 19 35 56
11 28 23 24 20 32 56
11 27 21 25 18 36 58
11 32 21 23 18 35 55
11 30 21 24 10 35 56
11 33 21 24 9 36 57
11 31 23 25 8 36 57
11 30 21 24 10 36 54
11 30 20 23 9 35 33
11 26 20 21 10 36 56
11 27 19 21 9 37 56
11 25 24 21 8 35 58
11 21 23 21 8 35 34
11 17 17 19 10 36 57
11 21 22 21 8 37 57
11 22 23 22 7 35 57
11 20 22 22 8 36 56
11 20 22 21 9 36 57
11 19 22 23 9 35 57
11 20 21 25 8 35 57
11 20 22 24 9 36 57
11 20 21 23 8 35 57
11 20 21 23 9 36 58
11 21 21 23 8 35 57
11 23 23 25 10 36 58
11 20 18 24 11 34 57
11 23 17 29 9 34 57
11 20 18 27 10 34 58
11 22 21 24 9 35 58
11 20 18 28 8 36 63
11 19 22 26 9 35 57
11 18 20 24 10 36 58
11 23 23 22 10 35 58
11 23 22 23 10 32 58
11 22 21 26 3 34 59
11 23 23 21 10 34 58
11 20 22 21 9 36 58
11 22 22 18 9 35 58
11 20 22 28 10 35 58
11 20 22 26 9 35 35
11 19 22 28 11 35 57
11 20 22 27 10 34 56
11 19 26 24 11 36 36
11 21 26 28 11 35 57
11 19 26 25 12 35 58
11 18 27 24 11 34 57
11 19 25 25 12 34 58
11 19 24 23 12 35 34
11 10 26 23 13 36 58
11 19 25 24 12 37 58
11 20 26 25 10 34 58
11 19 23 25 9 34 58
11 21 25 24 0 37 58
11 23 25 24 14 37 56
11 22 24 26 3 36 35
11 19 26 18 8 36 57
11 20 25 24 9 36 58
11 23 25 25 10 36 61
11 22 26 22 13 35 66
11 7 25 25 7 37 61
11 5 25 24 7 36 61
11 22 26 24 10 37 62
11 13 26 25 10 37 62
11 18 25 26 5 37 61
11 18 26 25 10 36 63
11 18 25 22 7 37 63
11 21 25 25 10 37 62
11 18 24 25 9 37 61
11 21 25 25 10 36 63
11 18 24 24 8 36 39
11 20 24 26 10 36 40
11 21 25 26 13 36 38
11 20 23 25 10 37 62
11 21 25 25 13 37 64
11 20 24 24 8 35 61
11 21 25 25 10 36 63
11 20 24 24 0 36 63
11 20 26 26 14 37 61
11 20 25 27 10 34 62
11 21 26 22 10 34 62
11 20 26 25 11 35 61
11 22 24 25 9 37 61
11 19 26 22 10 36 61
11 18 25 24 11 35 62
11 19 25 25 10 34 62
11 22 26 25 11 35 60
11 14 25 26 10 43 60
11 22 25 25 9 41 60
11 22 27 26 2 38 59
11 25 26 24 8 36 58
11 12 26 25 10 36 58
11 21 24 24 14 37 58
11 21 26 24 14 41 55
11 8 24 25 13 39 57
11 22 24 26 12 42 57
11 21 24 26 10 41 57
8 15 12 17 12 30 53
8 16 10 17 12 32 53
8 15 13 20 13 30 51
8 15 11 17 11 32 53
8 14 12 16 12 29 54
8 11 12 20 12 29 53
8 15 11 18 12 30 52
8 16 10 19 11 30 51
8 15 12 19 12 29 53
8 16 10 19 10 32 52
8 15 10 18 12 28 54
8 15 8 17 10 28 52
8 16 7 16 13 28 52
8 15 9 17 9 31 52
8 15 7 19 8 28 51
8 15 8 19 9 28 52
8 15 12 19 6 31 52
8 14 10 18 8 30 53
8 16 11 17 8 31 52
8 17 12 17 8 30 53
8 14 9 16 7 30 54
8 15 8 19 7 30 52
8 16 9 18 9 31 51
8 15 7 17 6 31 51
8 16 9 18 5 30 53
8 14 8 18 10 30 52
8 16 12 18 8 32 52
8 14 10 17 7 30 52
8 16 11 19 9 30 52
8 15 9 17 7 31 53
8 13 11 17 10 31 52
8 14 11 17 7 31 53
8 16 11 17 7 30 51
8 15 15 20 7 30 53
8 15 11 20 8 31 53
8 15 11 15 8 32 51
8 17 10 16 8 29 52
8 14 11 20 9 29 52
8 16 10 16 8 30 52
8 15 11 17 8 31 53
8 11 10 16 8 31 53
8 15 11 18 8 32 53
8 24 10 16 9 29 54
8 25 13 17 9 29 50
8 25 10 18 6 31 52
8 25 10 18 9 33 54
8 24 5 17 12 30 52
8 25 15 17 8 29 51
8 25 14 13 6 31 52
8 24 14 16 9 28 53
8 26 13 17 10 27 51
8 24 14 12 5 30 53
8 24 13 10 10 29 53
8 18 15 16 7 30 51
8 24 15 16 7 30 52
8 25 16 16 7 30 52
8 25 14 16 7 29 51
8 24 14 17 7 30 53
8 24 12 16 7 30 52
8 24 12 16 8 29 53
8 25 13 17 7 30 47
8 25 14 16 5 29 47
8 25 14 18 8 29 46
8 24 15 19 6 30 47
8 24 12 18 7 30 46
8 24 16 18 7 30 46
8 22 15 19 7 30 46
8 24 16 17 5 29 46
8 24 16 15 7 30 46
8 25 11 18 9 29 47
8 22 16 18 8 30 47
8 16 14 18 6 30 45
8 17 15 18 5 30 45
8 16 13 18 6 30 45
8 15 13 16 6 30 46
8 0 14 18 7 30 47
8 0 10 18 7 30 47
8 0 9 16 7 33 47
8 0 10 17 8 30 45
8 0 9 16 7 30 45
8 0 6 17 5 30 41
8 0 10 17 8 30 46
8 0 10 17 8 30 45
8 0 10 20 8 30 47
8 0 11 19 7 30 47
8 0 8 17 9 30 45
8 0 8 18 6 31 45
8 0 9 17 8 30 46
8 0 11 18 5 29 46
8 0 8 20 6 24 45
8 0 5 18 7 25 47
8 0 11 17 6 26 46
8 0 9 19 6 25 46
8 0 9 19 4 26 46
8 0 8 19 8 23 45
8 0 9 18 7 24 45
8 0 12 14 8 24 46
8 0 2 11 9 23 45
8 0 9 19 6 23 46
8 0 11 19 6 24 46
12 12 24 27 4 43 49
12 18 26 28 18 43 49
12 18 23 29 16 49 43
12 5 25 27 17 49 42
12 19 27 26 12 49 44
12 24 22 27 12 48 43
12 19 25 28 16 48 44
12 17 26 27 14 47 38
12 27 27 25 17 37 39
12 24 24 24 15 37 54
12 22 26 28 15 34 50
12 20 26 28 18 43 52
12 19 26 29 17 43 51
12 15 26 26 16 34 48
12 22 25 26 17 45 48
12 24 26 28 16 46 47
12 16 27 27 19 49 30
12 18 28 29 15 48 51
12 23 27 25 16 49 21
12 23 24 20 8 47 54
12 24 25 26 8 37 53
12 21 26 27 20 37 54
12 24 26 28 18 37 53
12 21 27 29 0 37 52
12 23 26 20 0 41 52
12 23 26 20 0 42 47
12 21 24 28 0 41 47
12 22 25 28 0 43 45
12 22 26 25 0 44 47
12 25 26 27 0 41 47
12 22 25 27 0 42 43
12 18 24 26 0 42 48
12 20 24 27 0 45 47
12 21 24 24 0 43 54
12 25 22 24 0 42 32
12 23 26 26 0 47 57
12 21 26 26 0 46 53
12 19 27 26 0 46 57
12 22 29 26 0 39 38
12 23 24 27 0 39 53
12 22 26 25 0 38 53
12 18 27 25 0 42 52
12 25 26 25 0 37 51
12 19 21 24 0 37 56
12 20 25 24 0 36 51
12 25 24 28 0 36 54
12 24 25 29 0 40 52
12 27 25 27 0 41 41
12 25 26 27 0 40 52
12 21 26 25 0 40 52
12 22 24 25 0 41 51
12 23 21 27 0 40 53
12 24 21 26 0 38 49
12 20 21 24 0 46 49
12 23 23 19 0 43 52
12 24 23 28 0 45 51
12 18 22 24 0 46 50
12 18 21 26 0 45 47
12 20 21 26 0 46 49
12 22 24 26 0 42 48
12 23 24 27 0 45 48
12 21 22 23 0 46 49
12 22 22 31 0 47 53
12 23 24 30 0 46 51
12 23 22 30 0 47 51
12 23 22 26 0 48 51
12 23 21 23 0 48 46
12 22 23 25 0 48 44
12 22 22 25 0 48 46
12 21 20 25 0 47 45
12 23 21 25 0 46 44
12 22 22 27 0 42 45
12 23 22 18 0 48 45
12 16 23 24 0 46 46
12 17 22 23 0 44 51
12 16 22 29 0 45 52
12 19 23 29 0 41 50
12 13 23 30 0 43 51
12 15 23 22 0 44 44
12 16 22 21 0 44 45
12 18 23 24 0 46 44
12 17 22 26 0 42 46
12 20 20 26 0 43 45
12 15 22 28 0 43 47
12 15 21 28 0 46 47
12 20 23 28 0 38 47
12 24 22 28 0 39 51
